obligation_id,target_module_path,target_symbol,target_source_path,is_constant_literal_result,is_executed,is_broad_appendix_grammar_row,uses_appendix_b_composite_target,passes_quality_gate
def.OutputHygiene,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.OutputPathsRoot,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.OutputPathsDirectories,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ProjectOutputBinding,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.PathToPrefix,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.BMap,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.ModulePathMangle,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.ObjectPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.FinalArtifactLibraryName,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.FinalArtifactNames,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ModuleEmissionPathContext,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.ModuleEmissionOrder,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.Utf8LexLess,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
ModuleList-Ok,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.ArtifactPathContext,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.EmitIRExtension,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ObjPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.IRPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ExePath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.SharedLibPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.StaticLibPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ImportLibPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.PrimaryArtifact,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ArtifactOutputDirectoryUse,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ObjPaths,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.IRPaths,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LibraryArtifactInputs,HelloUltraviolet::Audit,artifactProjectLibraryArtifactInputsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.EmitModuleIndex,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.Pad4,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.SymbolName,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.Trunc8,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.LLVMTargetConstants,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.IsRootModule,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.WithEntry,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
CodegenObj-LLVM,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
CodegenIR-LLVM,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.WriteFileOk,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.Overwrites,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.EnsureDir,HelloUltraviolet::Audit,artifactProjectEmitLlDependencyExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.PathKindChecks,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Emit-Objects-Cons,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Emit-IR-None,HelloUltraviolet::Audit,artifactProjectAArch64DependencyExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Emit-IR-Cons-LL,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Emit-IR-Cons-BC,HelloUltraviolet::Audit,artifactProjectEmitBcExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.EmitIRFailBC,HelloUltraviolet::Audit,outputDiagnosticEmitLLVMRenderFailureExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
def.LinkJudg,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.RuntimeLibName,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.CompilerExecutableDir,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.CompilerSidecarLayoutPredicates,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.CompilerSupportRoot,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.CompilerRuntimeLibPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.RuntimeLibPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
ResolveRuntimeLib-Ok,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Build-LibrariesSeq-Empty,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Build-LibrariesSeq-Cons,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Build-Libraries-Ok,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
def.LinkerSymbols,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkObjs,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkMode,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkOutputPath,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkImportLibOpt,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkInputs,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ArchiveInputs,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkFlags,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ArchiveFlags,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.LinkArgsOk,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.ArchiveArgsOk,HelloUltraviolet::Audit,artifactProjectAssemblyAndLinkKindsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Link-Ok,HelloUltraviolet::Audit,artifactProjectLibraryArtifactInputsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Archive-Ok,HelloUltraviolet::Audit,artifactProjectStaticLibraryExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Finalize-Link,HelloUltraviolet::Audit,acceptedProjectExecutableExercise,Source/Audit/AcceptedProjectExecution.uv,false,true,false,false,true
Finalize-Archive,HelloUltraviolet::Audit,acceptedProjectStaticLibraryExercise,Source/Audit/AcceptedProjectExecution.uv,false,true,false,false,true
def.OutputPipelineBigStepInputs,HelloUltraviolet::Audit,outputDiagnosticObjectWriteFailureExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
Output-Pipeline-Linkable,HelloUltraviolet::Audit,acceptedProjectExecutableExercise,Source/Audit/AcceptedProjectExecution.uv,false,true,false,false,true
Output-Pipeline-Dependency,HelloUltraviolet::Audit,artifactProjectAArch64DependencyExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.OutputPipelineState,HelloUltraviolet::Audit,outputDiagnosticObjectWriteFailureExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
def.OutputPipelineSmallStepInputs,HelloUltraviolet::Audit,outputDiagnosticObjectWriteFailureExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
Out-Start,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Out-Dirs-Ok,HelloUltraviolet::Audit,outputDiagnosticObjectWriteFailureExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
Out-Obj-Collision,HelloUltraviolet::Reference::Projects,outputObjectPathCollisionReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Out-Obj-Cons,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Out-Obj-Done,HelloUltraviolet::Reference::Projects,runProjectsOutputArtifactsReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Out-IR-None-Finalize,HelloUltraviolet::Audit,acceptedProjectExecutableExercise,Source/Audit/AcceptedProjectExecution.uv,false,true,false,false,true
Out-IR-None-NoFinalize,HelloUltraviolet::Audit,artifactProjectAArch64DependencyExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Out-IR-Collision,HelloUltraviolet::Reference::Projects,outputIrPathCollisionReference,Source/Reference/Projects/OutputArtifacts.uv,false,true,false,false,true
Out-IR-Cons-LL,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Out-IR-Cons-BC,HelloUltraviolet::Audit,artifactProjectEmitBcExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Out-IR-Done-Finalize,HelloUltraviolet::Audit,artifactProjectEmitLlExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Out-Final-Link-Ok,HelloUltraviolet::Audit,artifactProjectLibraryArtifactInputsExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
Out-Final-Archive-Ok,HelloUltraviolet::Audit,artifactProjectStaticLibraryExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.SearchDirs,HelloUltraviolet::Audit,artifactProjectEmitBcExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
def.CompilerToolBinDir,HelloUltraviolet::Audit,outputDiagnosticRuntimeLibMissingExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
def.ToolVersion,HelloUltraviolet::Reference::Projects,runProjectsAssemblyModelReference,Source/Reference/Projects/AssemblyModel.uv,false,true,false,false,true
ResolveTool-Ok,HelloUltraviolet::Reference::Projects,runProjectsAssemblyModelReference,Source/Reference/Projects/AssemblyModel.uv,false,true,false,false,true
ResolveTool-Err-IR,HelloUltraviolet::Audit,outputDiagnosticLlvmToolResolveOwnershipExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
AssembleIR-Ok,HelloUltraviolet::Audit,artifactProjectEmitBcExercise,Source/Audit/ArtifactProjectExecution.uv,false,true,false,false,true
AssembleIR-Err,HelloUltraviolet::Audit,outputDiagnosticEmitLLVMRenderFailureExercise,Source/Audit/OutputDiagnosticExecution.uv,false,true,false,false,true
def.SourceFileRecord,HelloUltraviolet::Reference::SourceText,runSourceTextUnicodeNormalizationReference,Source/Reference/SourceText/UnicodeNormalization.uv,false,true,false,false,true
def.SourceFileDerivedFields,HelloUltraviolet::Reference::SourceText,runSourceTextUnicodeNormalizationReference,Source/Reference/SourceText/UnicodeNormalization.uv,false,true,false,false,true
