index,id,kind,phase,strength,owner,internal_spec_line,file
5785,rule.24.LLVM-ArgAttrs-Ptr,formal-rule,lowering,required,spec.backend,96261,Compiler/Backend/BackendPipeline.uv
5786,rule.24.LLVM-ArgAttrs-RawPtr,formal-rule,lowering,required,spec.backend,96278,Compiler/Backend/BackendPipeline.uv
5787,rule.24.LLVM-ArgAttrs-NonPtr,formal-rule,lowering,required,spec.backend,96294,Compiler/Backend/BackendPipeline.uv
5788,def.24.LLVMOptionalArgumentAttrs,formal-definition,lowering,required,spec.backend,96310,Compiler/Backend/BackendPipeline.uv
5789,def.24.LLVMUBAndPoisonAvoidance,formal-definition,lowering,required,spec.backend,96328,Compiler/Backend/BackendPipeline.uv
5790,def.24.MemoryIntrinsics,formal-definition,lowering,required,spec.backend,96355,Compiler/Backend/BackendPipeline.uv
5791,def.24.LLVMToolchain,formal-definition,backend,required,spec.backend,96378,Compiler/Backend/BackendPipeline.uv
5792,req.24.HostedCompilerLLVMVersion,semantic-requirement,backend,required,spec.backend,96391,Compiler/Backend/BackendPipeline.uv
5793,def.24.LLVMTyJudg,formal-definition,lowering,required,spec.backend,96406,Compiler/Backend/BackendPipeline.uv
5794,def.24.LLVMPrimitiveTypeHelpers,formal-definition,lowering,required,spec.backend,96419,Compiler/Backend/BackendPipeline.uv
5795,def.24.StructElems,formal-definition,lowering,required,spec.backend,96455,Compiler/Backend/BackendPipeline.uv
5796,def.24.TaggedElems,formal-definition,lowering,required,spec.backend,96473,Compiler/Backend/BackendPipeline.uv
5797,rule.24.LLVMTy-Prim,formal-rule,lowering,required,spec.backend,96490,Compiler/Backend/BackendPipeline.uv
5798,rule.24.LLVMTy-Perm,formal-rule,lowering,required,spec.backend,96506,Compiler/Backend/BackendPipeline.uv
5799,rule.24.LLVMTy-Refine,formal-rule,lowering,required,spec.backend,96522,Compiler/Backend/BackendPipeline.uv
5800,rule.24.LLVMTy-Ptr,formal-rule,lowering,required,spec.backend,96538,Compiler/Backend/BackendPipeline.uv
5801,rule.24.LLVMTy-RawPtr,formal-rule,lowering,required,spec.backend,96554,Compiler/Backend/BackendPipeline.uv
5802,rule.24.LLVMTy-Func,formal-rule,lowering,required,spec.backend,96570,Compiler/Backend/BackendPipeline.uv
5803,rule.24.LLVMTy-Closure,formal-rule,lowering,required,spec.backend,96586,Compiler/Backend/BackendPipeline.uv
5804,rule.24.LLVMTy-Alias,formal-rule,lowering,required,spec.backend,96602,Compiler/Backend/BackendPipeline.uv
5805,rule.24.LLVMTy-Record,formal-rule,lowering,required,spec.backend,96618,Compiler/Backend/BackendPipeline.uv
5806,rule.24.LLVMTy-Tuple,formal-rule,lowering,required,spec.backend,96634,Compiler/Backend/BackendPipeline.uv
5807,rule.24.LLVMTy-Array,formal-rule,lowering,required,spec.backend,96650,Compiler/Backend/BackendPipeline.uv
5808,rule.24.LLVMTy-Slice,formal-rule,lowering,required,spec.backend,96666,Compiler/Backend/BackendPipeline.uv
5809,rule.24.LLVMTy-Range,formal-rule,lowering,required,spec.backend,96682,Compiler/Backend/BackendPipeline.uv
5810,rule.24.LLVMTy-RangeInclusive,formal-rule,lowering,required,spec.backend,96698,Compiler/Backend/BackendPipeline.uv
5811,rule.24.LLVMTy-RangeFrom,formal-rule,lowering,required,spec.backend,96714,Compiler/Backend/BackendPipeline.uv
5812,rule.24.LLVMTy-RangeTo,formal-rule,lowering,required,spec.backend,96730,Compiler/Backend/BackendPipeline.uv
5813,rule.24.LLVMTy-RangeToInclusive,formal-rule,lowering,required,spec.backend,96746,Compiler/Backend/BackendPipeline.uv
5814,rule.24.LLVMTy-RangeFull,formal-rule,lowering,required,spec.backend,96762,Compiler/Backend/BackendPipeline.uv
5815,rule.24.LLVMTy-Enum,formal-rule,lowering,required,spec.backend,96777,Compiler/Backend/BackendPipeline.uv
5816,rule.24.LLVMTy-Union-Niche,formal-rule,lowering,required,spec.backend,96793,Compiler/Backend/BackendPipeline.uv
5817,rule.24.LLVMTy-Union-Tagged,formal-rule,lowering,required,spec.backend,96809,Compiler/Backend/BackendPipeline.uv
5818,rule.24.LLVMTy-Modal-Niche,formal-rule,lowering,required,spec.backend,96825,Compiler/Backend/BackendPipeline.uv
5819,rule.24.LLVMTy-Modal-Tagged,formal-rule,lowering,required,spec.backend,96841,Compiler/Backend/BackendPipeline.uv
5820,rule.24.LLVMTy-Modal-StringBytes,formal-rule,lowering,required,spec.backend,96857,Compiler/Backend/BackendPipeline.uv
5821,rule.24.LLVMTy-ModalState,formal-rule,lowering,required,spec.backend,96875,Compiler/Backend/BackendPipeline.uv
5822,rule.24.LLVMTy-Dynamic,formal-rule,lowering,required,spec.backend,96891,Compiler/Backend/BackendPipeline.uv
5823,rule.24.LLVMTy-StringView,formal-rule,lowering,required,spec.backend,96907,Compiler/Backend/BackendPipeline.uv
5824,rule.24.LLVMTy-StringManaged,formal-rule,lowering,required,spec.backend,96923,Compiler/Backend/BackendPipeline.uv
5825,rule.24.LLVMTy-BytesView,formal-rule,lowering,required,spec.backend,96939,Compiler/Backend/BackendPipeline.uv
5826,rule.24.LLVMTy-BytesManaged,formal-rule,lowering,required,spec.backend,96955,Compiler/Backend/BackendPipeline.uv
5827,rule.24.LLVMTy-Err,formal-rule,lowering,required,spec.backend,96971,Compiler/Backend/BackendPipeline.uv
5828,def.24.LowerIRJudg,formal-definition,lowering,required,spec.backend,96989,Compiler/Backend/BackendPipeline.uv
5829,def.24.LLVMInstrHelpers,formal-definition,lowering,required,spec.backend,97002,Compiler/Backend/BackendPipeline.uv
5830,rule.24.LowerIRInstr-Empty,formal-rule,lowering,required,spec.backend,97033,Compiler/Backend/BackendPipeline.uv
5831,rule.24.LowerIRInstr-Seq,formal-rule,lowering,required,spec.backend,97048,Compiler/Backend/BackendPipeline.uv
5832,def.24.MemoryInstructionHelpers,formal-definition,lowering,required,spec.backend,97064,Compiler/Backend/BackendPipeline.uv
5833,def.24.ConstBytesEncoding,formal-definition,lowering,required,spec.backend,97081,Compiler/Backend/BackendPipeline.uv
5834,def.24.StaticTypeBySymbol,formal-definition,lowering,required,spec.backend,97107,Compiler/Backend/BackendPipeline.uv
5835,def.24.StateRefJudg,formal-definition,lowering,required,spec.backend,97121,Compiler/Backend/BackendPipeline.uv
5836,rule.24.StateRef-Session,formal-rule,lowering,required,spec.backend,97135,Compiler/Backend/BackendPipeline.uv
5837,rule.24.StateRef-Global,formal-rule,lowering,required,spec.backend,97151,Compiler/Backend/BackendPipeline.uv
5838,def.24.CallSignatureHelpers,formal-definition,lowering,required,spec.backend,97167,Compiler/Backend/BackendPipeline.uv
5839,def.24.ParamInitHelpers,formal-definition,lowering,required,spec.backend,97186,Compiler/Backend/BackendPipeline.uv
5840,rule.24.LowerIRDecl-Proc-User,formal-rule,lowering,required,spec.backend,97210,Compiler/Backend/BackendPipeline.uv
5841,rule.24.LowerIRDecl-Proc-Gen,formal-rule,lowering,required,spec.backend,97226,Compiler/Backend/BackendPipeline.uv
5842,rule.24.LowerIRDecl-GlobalConst,formal-rule,lowering,required,spec.backend,97242,Compiler/Backend/BackendPipeline.uv
5843,rule.24.LowerIRDecl-GlobalZero,formal-rule,lowering,required,spec.backend,97258,Compiler/Backend/BackendPipeline.uv
5844,req.24.HostedStateInitializerTemplates,normative-requirement,lowering,required,spec.backend,97274,Compiler/Backend/BackendPipeline.uv
5845,rule.24.LowerIRDecl-VTable,formal-rule,lowering,required,spec.backend,97287,Compiler/Backend/BackendPipeline.uv
5846,rule.24.Lower-AllocIR,formal-rule,lowering,required,spec.backend,97303,Compiler/Backend/BackendPipeline.uv
5847,rule.24.Lower-BindVarIR,formal-rule,lowering,required,spec.backend,97319,Compiler/Backend/BackendPipeline.uv
5848,rule.24.Lower-ReadVarIR,formal-rule,lowering,required,spec.backend,97335,Compiler/Backend/BackendPipeline.uv
5849,rule.24.Lower-ReadVarIR-Err,formal-rule,lowering,required,spec.backend,97351,Compiler/Backend/BackendPipeline.uv
5850,def.24.ProcSymbol,formal-definition,lowering,required,spec.backend,97367,Compiler/Backend/BackendPipeline.uv
5851,rule.24.Lower-ReadPathIR-Static-User,formal-rule,lowering,required,spec.backend,97380,Compiler/Backend/BackendPipeline.uv
5852,rule.24.Lower-ReadPathIR-Static-Gen,formal-rule,lowering,required,spec.backend,97396,Compiler/Backend/BackendPipeline.uv
5853,rule.24.Lower-ReadPathIR-Proc-User,formal-rule,lowering,required,spec.backend,97412,Compiler/Backend/BackendPipeline.uv
5854,rule.24.Lower-ReadPathIR-Proc-Gen,formal-rule,lowering,required,spec.backend,97428,Compiler/Backend/BackendPipeline.uv
5855,rule.24.Lower-ReadPathIR-Runtime,formal-rule,lowering,required,spec.backend,97444,Compiler/Backend/BackendPipeline.uv
5856,rule.24.Lower-ReadPathIR-Record,formal-rule,lowering,required,spec.backend,97460,Compiler/Backend/BackendPipeline.uv
5857,rule.24.Lower-StoreVarIR,formal-rule,lowering,required,spec.backend,97476,Compiler/Backend/BackendPipeline.uv
5858,rule.24.Lower-StoreVarNoDropIR,formal-rule,lowering,required,spec.backend,97492,Compiler/Backend/BackendPipeline.uv
5859,rule.24.Lower-MoveStateIR,formal-rule,lowering,required,spec.backend,97508,Compiler/Backend/BackendPipeline.uv
5860,rule.24.Lower-StoreGlobal,formal-rule,lowering,required,spec.backend,97524,Compiler/Backend/BackendPipeline.uv
